398,17.08,42.75,1016.5,0.0
399,17.54,39.08,1017.17,0.0
400,17.54,34.33,1017.08,0.0
401,17.96,33.33,1016.46,0.0
402,19.04,29.5,1016.21,0.0
403,20.08,32.54,1015.5,0.0
404,21.29,44.12,1010.12,0.9
405,19.33,38.71,1010.42,0.0
406,15.83,51.0,1015.71,0.0
407,17.46,62.71,1017.54,0.0
408,19.33,52.71,1016.29,0.0
409,19.88,54.5,1014.88,0.0
410,19.75,48.08,1013.42,0.0
411,19.58,47.75,1012.58,0.0
412,18.58,48.58,1014.46,0.0
413,17.17,40.46,1017.25,0.0
414,16.38,29.38,1016.17,0.0
415,18.21,29.29,1016.33,0.0
416,19.67,34.25,1015.83,0.0
417,20.92,32.38,1014.88,0.0
418,22.75,31.67,1012.29,0.0
419,22.21,31.21,1009.58,0.0
420,20.88,47.42,1009.79,0.0
421,21.62,45.79,1012.0,0.0
422,22.25,35.62,1013.5,0.0
423,24.38,25.71,1012.17,0.0
424,24.08,24.54,1011.58,0.0
425,24.67,21.5,1012.04,0.0
426,24.71,31.17,1011.12,0.0
427,25.21,27.38,1008.38,0.0
428,25.17,31.04,1008.08,0.0
429,23.83,34.17,1010.5,0.0
430,23.67,43.42,1011.25,0.3
431,23.04,48.5,1013.62,0.0
432,22.38,33.79,1015.46,0.0
433,22.29,32.83,1016.46,0.0
434,22.88,31.25,1016.67,0.0
435,23.54,27.54,1016.58,0.0
436,24.42,25.62,1015.96,0.0
437,24.58,24.42,1012.75,0.0
438,26.67,17.29,1009.67,0.0
439,26.54,23.79,1009.67,0.0
440,27.75,28.58,1011.21,0.0
441,28.67,28.21,1014.08,0.0
442,28.75,30.0,1015.92,0.0
443,28.54,31.25,1013.58,0.0
444,29.71,23.79,1011.0,0.0
445,30.5,12.71,1009.04,0.0
446,30.5,11.83,1005.04,0.0
447,29.79,13.38,1003.83,0.0
448,29.25,15.71,1005.17,0.0
449,29.62,18.5,1006.17,0.0
450,29.71,16.62,1006.46,0.0
451,29.08,18.38,1008.04,0.0
452,29.08,15.88,1008.71,0.0
453,30.0,12.42,1007.5,0.0
454,29.92,16.79,1005.12,0.0
455,30.42,19.04,1004.62,0.0
456,29.08,14.29,1005.71,0.0
457,29.17,16.04,1006.12,0.0
458,29.33,17.29,1007.5,0.0
459,30.71,16.42,1008.88,0.0
460,31.42,15.71,1009.46,0.0
461,30.04,14.08,1010.08,0.0
462,30.38,11.08,1011.08,0.0
